#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_700000_800000	xeond	0:00:16	0.0	12.73	695.95	701.97	695.2	3682.41	194.09	1	mark_duplicates	16.7257	1
1	subset_100000_200000	xeond	0:00:12	0.0	10.9	576.52	582.87	575.76	3680.38	163.75	1	sort_picard	12.7117	1
1	subset_800000_900000	xeond	0:00:16	0.0	12.93	695.51	701.75	694.76	3682.41	196.97	1	mark_duplicates	16.5629	1
1	subset_300000_400000	xeond	0:00:51	0.0	33.1	5274.92	5278.47	5274.43	5431.92	84.73	1	mapping	51.7692	1
1	subset_700000_800000	xeond	0:00:12	0.0	10.89	575.6	582.1	574.84	3680.38	168.79	1	sort_picard	12.6483	1
1	subset_400000_500000	xeond	0:00:16	0.0	12.1	700.43	706.28	699.66	3682.41	202.78	2	mark_duplicates	16.5028	1
1	subset_800000_900000	xeond	0:00:07	0.0	2.38	236.53	242.95	235.76	3680.38	157.15	2	build_bam	7.4445	1
1	subset_900000_1000000	xeond	0:00:12	0.0	11.38	582.63	589.24	581.88	3682.0	168.65	2	sort_picard	12.5632	1
1	subset_100000_200000	xeond	0:00:12	0.0	10.66	579.29	585.87	578.53	3680.38	163.8	2	sort_picard	12.7549	1
1	subset_900000_1000000	xeond	0:00:51	0.0	33.11	5274.82	5278.29	5274.4	5431.92	85.63	2	mapping	51.88399999999999	1
1	subset_100000_200000	xeond	0:00:52	0.0	33.1	5274.79	5278.29	5274.32	5431.92	84.33	2	mapping	52.0325	1
1	subset_800000_900000	xeond	0:00:12	0.0	10.81	576.12	582.43	575.38	3680.38	161.77	2	sort_picard	12.6957	1
1	subset_700000_800000	xeond	0:00:51	0.0	33.1	5274.96	5278.5	5274.48	5431.92	84.56	2	mapping	51.9594	1
1	subset_200000_300000	xeond	0:00:07	0.0	2.58	236.79	243.17	236.02	3682.38	154.87	2	build_bam	7.2166	1
1	subset_100000_200000	xeond	0:00:07	0.0	1.82	219.46	225.58	218.7	3680.38	132.16	2	build_bam	7.0141	1
1	subset_200000_300000	xeond	0:00:16	0.0	12.3	705.71	711.69	704.96	3682.41	186.25	2	mark_duplicates	16.3512	1
1	subset_600000_700000	xeond	0:00:51	0.0	33.07	5276.33	5280.02	5275.85	5431.92	85.84	2	mapping	51.7413	1
1	subset_600000_700000	xeond	0:18:02	0.0	2.4	1588.64	1592.02	1588.04	6837.35	103.58	2	realigner	1082.1776	1
1	subset_600000_700000	xeond	0:00:12	0.0	12.34	583.39	589.93	582.63	3682.09	167.96	2	sort_picard	12.8238	1
1	subset_400000_500000	xeond	0:00:52	0.0	33.08	5276.66	5280.44	5276.2	5431.92	84.9	2	mapping	52.3243	1
1	subset_400000_500000	xeond	0:00:12	0.0	11.17	575.15	581.67	574.39	3680.38	153.49	2	sort_picard	12.5316	1
1	subset_800000_900000	xeond	0:00:51	0.0	33.1	5275.73	5279.34	5275.29	5431.92	85.6	2	mapping	51.8739	1
1	subset_800000_900000	xeond	0:00:16	0.0	12.62	703.41	709.8	702.62	3682.41	158.98	2	mark_duplicates	16.2109	1
1	subset_400000_500000	xeond	0:00:07	0.0	2.41	244.49	250.89	243.75	3680.38	155.91	2	build_bam	7.4012	1
1	subset_500000_600000	xeond	0:18:02	0.0	2.14	1577.56	1580.93	1576.94	6837.35	103.56	2	realigner	1082.5894	1
1	subset_700000_800000	xeond	0:19:25	0.0	2.8	1600.15	1603.39	1599.55	6837.35	104.58	2	realigner	1165.1159	1
1	subset_200000_300000	xeond	0:18:54	0.0	2.21	1620.07	1623.47	1619.62	6837.35	104.34	2	realigner	1134.2301	1
1	subset_300000_400000	xeond	0:00:07	0.0	1.73	218.38	224.77	217.62	3680.38	126.77	2	build_bam	7.0572	1
1	subset_800000_900000	xeond	0:20:28	0.0	2.26	1593.51	1596.71	1592.92	6837.35	103.51	2	realigner	1228.3527	1
1	subset_600000_700000	xeond	0:00:07	0.0	2.58	234.61	240.77	233.83	3682.38	152.08	2	build_bam	7.1936	1
1	subset_200000_300000	xeond	0:00:12	0.0	11.75	576.83	583.42	576.06	3680.38	164.95	2	sort_picard	12.868	1
1	subset_700000_800000	xeond	0:00:07	0.0	2.07	241.81	247.99	241.05	3680.38	155.83	2	build_bam	7.5762	1
1	subset_100000_200000	xeond	0:00:16	0.0	12.82	686.13	692.57	685.38	3682.41	174.08	2	mark_duplicates	16.108	1
1	subset_900000_1000000	xeond	0:00:07	0.0	2.58	233.45	239.64	232.67	3682.38	152.48	2	build_bam	7.2271	1
1	subset_100000_200000	xeond	0:18:44	0.0	2.57	1568.3	1571.51	1567.8	6837.35	102.11	2	realigner	1124.2699	1
1	subset_500000_600000	xeond	0:00:07	0.0	2.38	237.56	243.82	236.81	3680.38	158.43	2	build_bam	7.4306	1
1		xeond	0:00:00	0.0	0.0	17.36	22.24	14.5	175.21	0.0	2	rule_all	0.0429	1
1	subset_400000_500000	xeond	0:18:46	0.0	2.14	1580.47	1583.72	1579.96	6837.35	102.35	2	realigner	1126.8977	1
1	subset_500000_600000	xeond	0:00:51	0.0	33.1	5274.83	5278.37	5274.38	5431.92	85.69	2	mapping	51.8152	1
1	subset_300000_400000	xeond	0:00:16	0.0	12.65	690.94	697.23	690.2	3682.41	171.69	2	mark_duplicates	16.2265	1
1	subset_500000_600000	xeond	0:00:12	0.0	12.2	578.36	584.84	577.59	3680.38	170.85	2	sort_picard	12.8525	1
1	subset_900000_1000000	xeond	0:17:27	0.0	2.2	1557.2	1560.73	1556.69	6837.35	103.86	2	realigner	1047.8759	1
1	subset_900000_1000000	xeond	0:00:16	0.0	12.89	700.7	706.57	699.94	3682.41	199.57	2	mark_duplicates	16.6202	1
