#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_10000_20000	n3700	0:00:07	6.57	0.76	180.89	187.37	179.56	3352.33	113.91	1	sort_picard	7.1897	1
1	subset_700000_710000	xeond	0:00:07	0.0	0.4	179.89	186.54	178.96	3352.33	107.07	1	sort_picard	7.0968	1
1	subset_60000_70000	n3700	0:00:06	6.59	0.76	180.62	187.12	179.23	3352.33	112.39	1	sort_picard	6.9903	1
1	subset_20000_30000	n3700	0:20:03	0.0	1.19	819.6	823.21	818.86	4290.91	102.89	1	realigner	1203.5015	1
1	subset_80000_90000	n3700	0:00:07	6.57	0.5	180.64	187.06	179.25	3352.33	107.97	1	sort_picard	7.0652	1
1	subset_40000_50000	n3700	0:00:06	6.59	0.62	177.74	184.41	176.45	3352.33	110.28	1	sort_picard	6.975	1
1	subset_30000_40000	n3700	0:00:08	1.0	1.26	482.04	487.95	480.68	3354.35	139.35	1	mark_duplicates	8.7556	1
1	subset_80000_90000	n3700	0:00:06	0.0	1.37	121.39	127.58	120.02	3352.32	94.81	1	build_bam	6.2701	1
1	subset_60000_70000	n3700	0:20:51	0.0	1.3	815.09	818.8	814.37	4291.01	103.88	1	realigner	1251.6288	1
1	subset_50000_60000	n3700	0:00:07	6.58	1.1	185.1	191.29	183.72	3352.33	111.52	1	sort_picard	7.3031	1
1	subset_80000_90000	n3700	0:00:08	0.0	1.12	477.46	483.84	476.09	3354.35	127.04	1	mark_duplicates	8.9126	1
1	subset_30000_40000	n3700	0:00:39	2057.44	0.01	3418.74	3422.11	3418.52	4464.37	16.79	1	mapping	39.4881	1
1	subset_50000_60000	n3700	0:00:40	2159.59	0.01	3507.62	3511.05	3507.38	4464.37	17.3	1	mapping	40.4537	1
1	subset_20000_30000	n3700	0:00:07	0.0	0.28	178.38	184.8	176.99	3352.33	103.15	1	sort_picard	7.1966	1
1	subset_70000_80000	n3700	0:00:06	0.0	1.0	109.74	116.22	108.35	3352.32	89.6	1	build_bam	6.3738	1
1	subset_50000_60000	n3700	0:00:06	0.14	1.0	110.7	117.21	109.32	3352.32	89.31	1	build_bam	6.3717	1
1	subset_50000_60000	n3700	0:00:08	0.0	1.12	474.81	480.6	473.43	3354.35	139.15	1	mark_duplicates	8.7144	1
1	subset_40000_50000	n3700	0:00:08	0.0	1.12	476.44	482.67	475.07	3354.35	140.08	1	mark_duplicates	8.5994	1
1	subset_70000_80000	n3700	0:00:07	6.58	0.39	180.76	187.22	179.39	3352.33	106.81	1	sort_picard	7.0987	1
1	subset_60000_70000	n3700	0:00:06	0.0	1.32	119.09	125.61	117.7	3352.32	89.27	1	build_bam	6.4428	1
1	subset_100000_110000	xeond	0:18:45	0.0	1.28	796.14	799.49	795.45	4290.91	102.42	1	realigner	1125.3251	1
1	subset_30000_40000	n3700	0:18:48	0.0	1.21	814.21	818.22	813.43	4290.91	102.4	1	realigner	1128.0466	1
1	subset_40000_50000	n3700	0:00:31	2414.41	0.01	3554.08	3557.7	3553.81	4464.37	22.51	1	mapping	31.6456	1
1	subset_70000_80000	n3700	0:18:58	3065.93	1.32	814.37	818.05	813.54	4290.91	103.3	1	realigner	1138.6278	1
1	subset_60000_70000	n3700	0:00:08	0.0	1.25	475.69	481.74	474.32	3354.35	141.5	1	mark_duplicates	8.5576	1
1	subset_80000_90000	n3700	0:00:30	3015.71	0.01	3343.77	3347.47	3343.48	4464.37	25.45	1	mapping	30.9547	1
1	subset_40000_50000	n3700	0:00:06	0.0	1.2	115.18	121.52	113.8	3352.32	91.65	1	build_bam	6.3099	1
1		n3700	0:00:00	3.36	0.0	17.32	21.98	14.59	177.51	0.0	1	rule_all	0.0363	1
1	subset_80000_90000	n3700	0:19:33	0.0	1.35	812.84	816.94	812.05	4290.91	103.27	1	realigner	1173.9431	1
1	subset_60000_70000	n3700	0:00:35	2256.08	0.01	3531.0	3534.41	3530.72	4464.37	20.0	1	mapping	35.9939	1
1	subset_90000_100000	n3700	0:00:07	35.54	0.99	182.73	189.28	181.41	3352.33	113.03	1	sort_picard	7.4867	1
1	subset_70000_80000	n3700	0:00:26	3903.94	0.01	3904.96	3908.57	3904.7	4464.37	30.1	1	mapping	26.4043	1
1	subset_90000_100000	n3700	0:20:40	0.0	1.16	829.69	833.12	828.87	4291.01	103.67	1	realigner	1240.0952	1
1	subset_30000_40000	n3700	0:00:07	6.57	0.5	180.38	186.79	179.0	3352.33	109.03	1	sort_picard	7.1742	1
1	subset_90000_100000	n3700	0:00:06	0.0	1.07	112.56	118.98	111.22	3352.32	75.95	1	build_bam	6.3467	1
1	subset_70000_80000	n3700	0:00:08	0.0	1.24	478.28	483.86	476.91	3354.35	139.44	1	mark_duplicates	8.9094	1
1	subset_90000_100000	n3700	0:00:31	2641.57	0.01	3508.66	3512.39	3508.35	4464.37	24.38	1	mapping	31.1149	1
1	subset_10000_20000	n3700	0:00:06	0.0	1.0	110.33	116.54	108.95	3352.32	87.25	1	build_bam	6.4035	1
1	subset_10000_20000	n3700	0:00:08	0.0	1.23	476.99	483.16	475.73	3354.35	142.83	1	mark_duplicates	8.5245	1
1	subset_50000_60000	n3700	0:20:24	0.0	1.18	827.05	830.97	826.32	4290.91	104.21	1	realigner	1224.7317	1
1	subset_20000_30000	n3700	0:00:06	0.0	1.36	115.9	122.04	114.53	3352.32	93.93	1	build_bam	6.3215	1
1	subset_20000_30000	n3700	0:00:08	0.0	1.36	477.3	483.56	475.96	3354.35	146.76	1	mark_duplicates	8.5975	1
1	subset_90000_100000	n3700	0:00:09	0.0	1.46	481.6	487.38	480.29	3354.35	153.38	1	mark_duplicates	9.0903	1
1	subset_20000_30000	n3700	0:00:30	2363.66	0.01	3769.44	3771.09	3769.2	4464.37	23.79	1	mapping	30.8796	1
1	subset_40000_50000	n3700	0:20:39	0.0	1.14	826.88	830.51	826.11	4291.01	102.55	1	realigner	1239.8977	1
1	subset_50000_60000	n3700	0:00:31	2018.99	0.01	3242.49	3244.59	3242.01	4464.37	24.63	2	mapping	31.5208	1
1	subset_60000_70000	n3700	0:00:31	1970.52	0.01	3172.06	3175.63	3171.54	4464.37	25.39	2	mapping	31.4419	1
1	subset_70000_80000	n3700	0:00:07	6.58	1.3	182.62	189.36	181.62	3352.33	122.27	2	sort_picard	7.3026	1
1	subset_80000_90000	n3700	0:00:06	0.0	1.14	111.4	118.02	110.46	3352.32	89.81	2	build_bam	6.3703	1
1	subset_10000_20000	n3700	0:19:37	0.1	1.1	820.63	824.58	819.9	4290.91	103.26	2	realigner	1177.9319	1
1	subset_20000_30000	n3700	0:19:23	0.0	1.32	809.38	813.46	808.73	4290.91	104.03	2	realigner	1163.9859	1
1	subset_50000_60000	n3700	0:00:06	0.14	1.31	118.92	125.69	117.93	3352.32	92.53	2	build_bam	6.3062	1
1	subset_70000_80000	n3700	0:19:50	3067.19	1.23	801.78	805.52	801.06	4290.91	103.48	2	realigner	1190.0956	1
1	subset_70000_80000	n3700	0:00:06	0.0	1.69	147.63	154.29	146.73	3352.32	97.33	2	build_bam	6.2839	1
1	subset_40000_50000	n3700	0:00:07	6.59	0.39	180.06	186.9	179.07	3352.33	107.53	2	sort_picard	7.0448	1
1	subset_10000_20000	n3700	0:00:06	0.0	0.93	108.1	114.79	107.11	3352.32	90.44	2	build_bam	6.3269	1
1	subset_90000_100000	n3700	0:00:07	35.27	0.64	182.07	188.77	181.12	3352.33	105.73	2	sort_picard	7.7462	1
1	subset_60000_70000	n3700	0:00:06	0.0	0.78	101.53	108.21	100.55	3352.32	86.28	2	build_bam	6.3481	1
1	subset_10000_20000	n3700	0:00:29	2290.9	0.01	3526.43	3526.97	3525.88	4464.37	28.77	2	mapping	29.5569	1
1	subset_90000_100000	n3700	0:19:52	3.98	1.24	813.38	817.4	812.71	4290.91	104.53	2	realigner	1192.9041	1
1	subset_50000_60000	n3700	0:20:22	0.34	1.22	836.51	840.66	835.78	4290.91	104.64	2	realigner	1222.3463	1
1	subset_70000_80000	n3700	0:00:35	1598.0	0.01	2709.49	2713.32	2708.98	2985.31	22.72	2	mapping	35.8167	1
1	subset_40000_50000	n3700	0:20:44	0.21	1.57	828.85	833.16	828.13	4290.91	102.53	2	realigner	1244.8536	1
1	subset_50000_60000	n3700	0:00:08	0.0	1.12	467.6	473.74	466.73	3354.35	132.79	2	mark_duplicates	8.9111	1
1	subset_40000_50000	n3700	0:00:06	0.0	1.52	124.77	131.5	123.79	3352.32	93.5	2	build_bam	6.3727	1
1	subset_10000_20000	n3700	0:00:08	0.0	1.0	477.0	483.42	476.02	3354.35	138.38	2	mark_duplicates	8.76	1
1	subset_20000_30000	n3700	0:00:08	0.0	1.25	477.62	484.0	476.62	3354.35	141.93	2	mark_duplicates	8.6483	1
