#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_0_1000000	xeond	0:02:09	0.0	523.14	5417.0	5420.2	5416.21	5619.99	160.65	3	mapping	129.3141	2
1	subset_0_1000000	xeond	0:00:08	0.0	4.3	422.22	426.01	420.98	3681.24	111.78	3	build_bam	8.1204	2
1	subset_0_1000000	xeond	0:00:52	0.0	270.73	1104.56	1109.64	1103.32	3684.28	202.8	3	sort_picard	52.3522	4
1	subset_0_1000000	xeond	0:00:44	0.0	12.0	932.88	938.52	931.62	3683.26	71.21	3	mark_duplicates	44.9046	32
1	subset_0_1000000	xeond	0:00:08	0.0	4.06	427.53	433.07	426.3	3681.24	112.61	3	build_bam	8.1239	8
1	subset_0_1000000	xeond	0:00:52	0.0	268.16	1098.35	1102.85	1097.15	3684.28	201.59	3	sort_picard	52.8804	2
1	subset_0_1000000	xeond	0:00:45	0.0	10.55	931.9	937.52	930.68	3683.26	68.76	3	mark_duplicates	45.7097	8
1	subset_0_1000000	xeond	0:11:53	0.11	4.73	1538.88	1542.42	1537.98	6816.73	106.57	3	realigner	713.3247	32
1		xeond	0:00:00	0.0	0.0	17.17	21.73	14.32	169.02	0.0	3	rule_all	0.0221	8
1	subset_0_1000000	xeond	0:11:49	0.02	4.86	1413.77	1417.28	1412.91	6816.73	105.74	3	realigner	709.2109	16
1	subset_0_1000000	xeond	0:00:45	0.0	11.27	929.27	935.04	928.05	3683.26	74.9	3	mark_duplicates	45.2574	16
1	subset_0_1000000	xeond	0:01:14	0.0	0.01	6453.15	6452.16	6452.33	8241.89	276.39	3	mapping	74.5162	32
1	subset_0_1000000	xeond	0:00:44	0.0	12.37	929.07	934.76	927.83	3683.26	74.82	3	mark_duplicates	44.928999999999995	2
1		xeond	0:00:00	0.12	0.0	17.13	21.8	14.21	169.02	0.0	3	rule_all	0.0235	32
1	subset_0_1000000	xeond	0:00:53	0.24	264.77	1089.6	1094.25	1088.33	3684.28	197.83	3	sort_picard	53.585	32
1	subset_0_1000000	xeond	0:00:47	0.0	119.1	929.37	935.37	928.14	3683.26	127.42	3	mark_duplicates	47.4307	4
1	subset_0_1000000	xeond	0:01:11	0.0	392.32	5653.46	5656.72	5652.77	5892.0	240.4	3	mapping	71.1421	4
1		xeond	0:00:00	0.0	0.0	17.17	21.58	14.42	169.01	0.0	3	rule_all	0.0212	2
1	subset_0_1000000	xeond	0:00:08	0.0	4.06	415.96	421.8	414.67	3681.24	113.65	3	build_bam	8.2029	4
1	subset_0_1000000	xeond	0:01:15	29.7	0.01	6338.36	6339.58	6337.61	7026.59	256.34	3	mapping	75.6549	16
1	subset_0_1000000	xeond	0:00:52	0.4	269.43	1091.65	1096.73	1090.4	3684.28	203.92	3	sort_picard	52.6892	8
1	subset_0_1000000	xeond	0:00:08	0.0	4.06	425.29	431.16	424.04	3681.24	110.61	4	build_bam	8.1942	32
1	subset_0_1000000	xeond	0:00:46	0.0	118.49	935.46	941.3	934.2	3683.26	133.6	4	mark_duplicates	46.3667	8
1	subset_0_1000000	xeond	0:00:45	0.0	11.4	924.64	930.48	923.42	3683.26	68.03	4	mark_duplicates	45.6973	4
1	subset_0_1000000	xeond	0:00:48	0.0	0.01	5979.82	5982.21	5979.09	6420.25	183.4	4	mapping	48.9605	8
1	subset_0_1000000	xeond	0:00:45	0.0	11.03	929.33	934.91	928.06	3683.26	73.46	4	mark_duplicates	45.2693	32
1	subset_0_1000000	xeond	0:11:49	0.0	4.79	1502.17	1505.69	1501.33	6816.73	106.56	4	realigner	709.4459	8
1		xeond	0:00:00	0.0	0.0	17.02	21.61	14.14	169.02	0.0	4	rule_all	0.0233	32
1	subset_0_1000000	xeond	0:10:54	0.0	4.69	1413.19	1416.77	1412.29	6816.73	106.8	4	realigner	654.0131	32
1	subset_0_1000000	xeond	0:00:52	0.0	268.5	1084.08	1088.76	1082.84	3684.28	205.71	4	sort_picard	52.7428	4
1		xeond	0:00:00	0.0	0.0	16.96	21.49	14.12	169.02	0.0	4	rule_all	0.0239	4
1	subset_0_1000000	xeond	0:00:08	0.0	4.31	419.18	424.94	417.91	3681.24	119.3	4	build_bam	8.6198	4
1	subset_0_1000000	xeond	0:01:11	0.0	392.32	5654.81	5658.11	5654.03	5892.0	235.71	4	mapping	71.8742	4
1	subset_0_1000000	xeond	0:11:25	0.0	4.71	1483.25	1486.78	1482.39	6816.73	104.93	4	realigner	685.6101	4
1	subset_0_1000000	xeond	0:00:53	0.01	265.59	1078.93	1083.52	1077.7	3684.28	203.88	4	sort_picard	53.2914	2
1	subset_0_1000000	xeond	0:12:28	0.0	4.74	1472.67	1476.33	1471.82	6816.73	104.49	4	realigner	748.9257	2
1		xeond	0:00:00	0.0	0.0	17.13	21.65	14.29	169.02	0.0	4	rule_all	0.022000000000000002	16
1	subset_0_1000000	xeond	0:00:44	0.03	11.77	944.03	949.75	942.77	3683.26	76.62	4	mark_duplicates	44.983000000000004	16
1	subset_0_1000000	xeond	0:00:53	0.01	267.11	1092.93	1097.68	1091.63	3684.28	199.25	4	sort_picard	53.0974	8
1	subset_0_1000000	xeond	0:00:08	0.01	4.06	415.58	421.66	414.29	3681.24	104.78	4	build_bam	8.7536	16
1	subset_0_1000000	xeond	0:00:54	2.73	261.75	1106.84	1111.53	1105.54	3684.28	194.08	4	sort_picard	54.3883	16
1	subset_0_1000000	xeond	0:01:28	1033.77	0.01	6224.46	6223.46	6223.64	8241.89	153.62	4	mapping	88.1991	32
1		xeond	0:00:00	0.0	0.0	17.18	21.66	14.39	169.02	0.0	4	rule_all	0.0232	8
1	subset_0_1000000	xeond	0:00:45	0.0	12.25	922.41	928.27	921.21	3683.26	73.79	4	mark_duplicates	45.1056	2
1	subset_0_1000000	xeond	0:00:53	0.01	266.07	1083.3	1088.35	1082.07	3684.28	202.47	4	sort_picard	53.2324	32
1	subset_0_1000000	xeond	0:02:09	0.0	523.14	5417.46	5420.88	5416.68	5619.99	159.93	4	mapping	129.9518	2
1	subset_0_1000000	xeond	0:00:08	0.0	4.06	426.0	431.96	424.72	3681.24	126.13	4	build_bam	8.2299	2
1	subset_0_1000000	xeond	0:12:01	549.4	4.71	1442.05	1445.66	1441.17	6816.73	104.86	4	realigner	721.9753	16
1		xeond	0:00:00	0.0	0.0	17.15	21.71	14.27	169.02	0.0	4	rule_all	0.022000000000000002	2
1	subset_0_1000000	xeond	0:01:20	540.31	0.01	6214.76	6215.57	6213.95	7020.59	197.86	4	mapping	80.8836	16
1	subset_0_1000000	xeond	0:00:08	0.0	3.99	411.09	416.9	409.84	3681.24	110.62	4	build_bam	8.4769	8
1	subset_0_1000000	xeond	0:11:01	558.6	4.68	1395.82	1399.38	1394.99	6816.73	102.98	5	realigner	661.7563	16
1		xeond	0:00:00	0.0	0.0	17.01	21.66	14.06	169.02	0.0	5	rule_all	0.0242	4
1		xeond	0:00:00	0.0	0.0	17.04	21.55	14.23	169.02	0.0	5	rule_all	0.0228	16
1	subset_0_1000000	xeond	0:00:08	0.0	4.27	418.26	423.82	417.07	3681.24	112.12	5	build_bam	8.1264	4
1	subset_0_1000000	xeond	0:00:45	0.0	11.77	920.97	926.47	919.73	3683.26	70.45	5	mark_duplicates	45.1042	8
1	subset_0_1000000	xeond	0:00:54	3.88	263.61	1089.97	1095.05	1088.7	3684.28	195.98	5	sort_picard	54.0815	32
1	subset_0_1000000	xeond	0:00:52	31.16	267.69	1092.44	1097.34	1091.19	3684.28	202.12	5	sort_picard	52.9623	8
1	subset_0_1000000	xeond	0:02:09	0.0	523.14	5415.66	5418.86	5414.87	5619.99	160.18	5	mapping	129.6003	2
1	subset_0_1000000	xeond	0:00:08	0.0	4.06	419.35	425.34	418.09	3681.24	113.73	5	build_bam	8.7492	2
1		xeond	0:00:00	0.0	0.0	17.18	21.74	14.37	169.02	0.0	5	rule_all	0.0225	2
1	subset_0_1000000	xeond	0:00:47	0.0	116.11	919.77	925.67	918.5	3683.26	127.56	5	mark_duplicates	47.0279	2
1	subset_0_1000000	xeond	0:01:12	0.0	392.32	5659.36	5662.89	5658.6	5892.0	234.18	5	mapping	72.1106	4
1	subset_0_1000000	xeond	0:00:45	31.1	0.01	5952.27	5955.08	5951.5	6420.25	182.2	5	mapping	45.0017	8
1	subset_0_1000000	xeond	0:00:08	0.0	4.06	420.99	426.9	419.71	3681.24	112.26	5	build_bam	8.1563	8
1	subset_0_1000000	xeond	0:12:03	0.03	4.72	1479.27	1482.93	1478.39	6818.57	104.83	5	realigner	723.5683	8
1	subset_0_1000000	xeond	0:01:29	995.81	38.68	6837.12	6838.5	6834.1	8241.89	307.91	5	mapping	89.0992	32
1		xeond	0:00:00	1.8	0.0	17.12	21.77	14.22	169.02	0.0	5	rule_all	0.0165	32
